Vdd,Vdd18,sys_osc_trim,sys_clk_period[ns],sys_clk_freq[MHz],pre-bck_grd_iddw[mA],pre-bck_grd_idd18w[mA],Vwl,Vbl,write speed[ns],write-data,iddw[mA],idd18w[mA],Lot Bin Wafer,Part Number,Temp,Date
0.80,1.98,0x9f,4.979362,200.83,2.668125,4.685625,0x0b,0x15,25.00,ckbd-0xaa,3.025000,68.696243,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.979362,200.83,2.668125,4.685625,0x0b,0x15,25.00,solid0x00,2.949375,69.635620,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.979362,200.83,2.668125,4.685625,0x0b,0x15,25.00,solid0xff,2.885625,66.991875,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.046606,198.15,2.702500,4.718125,0x0b,0x15,40.00,ckbd-0xaa,3.066875,70.404999,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.046606,198.15,2.702500,4.718125,0x0b,0x15,40.00,solid0x00,2.998750,71.466248,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.046606,198.15,2.702500,4.718125,0x0b,0x15,40.00,solid0xff,2.894375,67.352501,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.013160,199.47,2.710000,4.701250,0x0b,0x15,60.00,ckbd-0xaa,3.006875,71.220627,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.013160,199.47,2.710000,4.701250,0x0b,0x15,60.00,solid0x00,2.908750,73.299995,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.013160,199.47,2.710000,4.701250,0x0b,0x15,60.00,solid0xff,2.815625,67.849373,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.071029,197.20,2.716250,4.700000,0x0b,0x15,80.00,ckbd-0xaa,2.883125,70.585007,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.071029,197.20,2.716250,4.700000,0x0b,0x15,80.00,solid0x00,2.831250,74.864372,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.071029,197.20,2.716250,4.700000,0x0b,0x15,80.00,solid0xff,2.765625,67.747498,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.949816,202.03,2.723750,4.723125,0x0b,0x15,100.00,ckbd-0xaa,2.880625,72.050003,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.949816,202.03,2.723750,4.723125,0x0b,0x15,100.00,solid0x00,2.851250,75.711243,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.949816,202.03,2.723750,4.723125,0x0b,0x15,100.00,solid0xff,2.803750,67.853752,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.041821,198.34,2.649375,4.700000,0x0b,0x16,20.00,ckbd-0xaa,3.136875,68.563126,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.041821,198.34,2.649375,4.700000,0x0b,0x16,20.00,solid0x00,3.077500,68.933121,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.041821,198.34,2.649375,4.700000,0x0b,0x16,20.00,solid0xff,2.953125,66.695625,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.969083,201.24,2.724375,4.727500,0x0b,0x16,25.00,ckbd-0xaa,3.065000,68.962502,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.969083,201.24,2.724375,4.727500,0x0b,0x16,25.00,solid0x00,2.975000,70.579376,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.969083,201.24,2.724375,4.727500,0x0b,0x16,25.00,solid0xff,2.900625,66.806870,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.009580,199.62,2.668750,4.701875,0x0b,0x16,40.00,ckbd-0xaa,3.071250,70.451874,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.009580,199.62,2.668750,4.701875,0x0b,0x16,40.00,solid0x00,3.015625,71.195625,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.009580,199.62,2.668750,4.701875,0x0b,0x16,40.00,solid0xff,2.916250,67.755623,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.011867,199.53,2.683125,4.721875,0x0b,0x16,60.00,ckbd-0xaa,3.022500,70.921875,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.011867,199.53,2.683125,4.721875,0x0b,0x16,60.00,solid0x00,2.945625,73.870621,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.011867,199.53,2.683125,4.721875,0x0b,0x16,60.00,solid0xff,2.898125,67.504990,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.028701,198.86,2.686250,4.696875,0x0b,0x16,80.00,ckbd-0xaa,2.983750,72.523117,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.028701,198.86,2.686250,4.696875,0x0b,0x16,80.00,solid0x00,2.938750,74.499374,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.028701,198.86,2.686250,4.696875,0x0b,0x16,80.00,solid0xff,2.873750,68.192497,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.075033,197.04,2.699375,4.736875,0x0b,0x16,100.00,ckbd-0xaa,2.819375,71.782486,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.075033,197.04,2.699375,4.736875,0x0b,0x16,100.00,solid0x00,2.795000,75.066254,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.075033,197.04,2.699375,4.736875,0x0b,0x16,100.00,solid0xff,2.772500,68.146873,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.094164,196.30,2.673750,4.688125,0x0d,0x0e,20.00,ckbd-0xaa,3.085000,66.974998,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.094164,196.30,2.673750,4.688125,0x0d,0x0e,20.00,solid0x00,3.018750,68.263748,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.094164,196.30,2.673750,4.688125,0x0d,0x0e,20.00,solid0xff,2.885625,65.856873,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.032820,198.70,2.696875,4.705000,0x0d,0x0e,25.00,ckbd-0xaa,3.116250,67.551254,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.032820,198.70,2.696875,4.705000,0x0d,0x0e,25.00,solid0x00,3.023750,68.396248,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.032820,198.70,2.696875,4.705000,0x0d,0x0e,25.00,solid0xff,2.939375,66.001251,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.074398,197.07,2.738750,4.706875,0x0d,0x0e,40.00,ckbd-0xaa,3.053125,68.201248,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.074398,197.07,2.738750,4.706875,0x0d,0x0e,40.00,solid0x00,2.950000,69.779999,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.074398,197.07,2.738750,4.706875,0x0d,0x0e,40.00,solid0xff,2.910000,65.935005,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.018616,199.26,2.690000,4.716250,0x0d,0x0e,60.00,ckbd-0xaa,2.988125,68.815628,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.018616,199.26,2.690000,4.716250,0x0d,0x0e,60.00,solid0x00,2.895625,71.511871,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.018616,199.26,2.690000,4.716250,0x0d,0x0e,60.00,solid0xff,2.877500,66.588745,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.052917,197.91,2.622500,4.705000,0x0d,0x0e,80.00,ckbd-0xaa,2.900625,69.919998,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.052917,197.91,2.622500,4.705000,0x0d,0x0e,80.00,solid0x00,2.838750,72.168129,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.052917,197.91,2.622500,4.705000,0x0d,0x0e,80.00,solid0xff,2.837500,66.799995,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.063486,197.49,2.668125,4.716875,0x0d,0x0e,100.00,ckbd-0xaa,2.893125,70.169373,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.063486,197.49,2.668125,4.716875,0x0d,0x0e,100.00,solid0x00,2.810000,73.419991,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.063486,197.49,2.668125,4.716875,0x0d,0x0e,100.00,solid0xff,2.808125,66.832497,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.027183,198.92,2.720625,4.718750,0x0d,0x0f,20.00,ckbd-0xaa,3.083750,67.429993,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.027183,198.92,2.720625,4.718750,0x0d,0x0f,20.00,solid0x00,3.010000,67.649368,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.027183,198.92,2.720625,4.718750,0x0d,0x0f,20.00,solid0xff,2.900625,65.901245,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.063279,197.50,2.678750,4.711250,0x0d,0x0f,25.00,ckbd-0xaa,3.053750,67.660629,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.063279,197.50,2.678750,4.711250,0x0d,0x0f,25.00,solid0x00,2.985625,68.681252,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.063279,197.50,2.678750,4.711250,0x0d,0x0f,25.00,solid0xff,2.883750,66.094994,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.064940,197.44,2.680000,4.728125,0x0d,0x0f,40.00,ckbd-0xaa,3.050000,68.338753,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.064940,197.44,2.680000,4.728125,0x0d,0x0f,40.00,solid0x00,3.015625,70.498123,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.064940,197.44,2.680000,4.728125,0x0d,0x0f,40.00,solid0xff,2.936875,66.470001,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.032645,198.70,2.668125,4.718750,0x0d,0x0f,60.00,ckbd-0xaa,2.953125,69.266251,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.032645,198.70,2.668125,4.718750,0x0d,0x0f,60.00,solid0x00,2.886875,71.242500,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.032645,198.70,2.668125,4.718750,0x0d,0x0f,60.00,solid0xff,2.813750,66.629997,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.083544,196.71,2.715625,4.704375,0x0d,0x0f,80.00,ckbd-0xaa,2.911875,69.144371,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.083544,196.71,2.715625,4.704375,0x0d,0x0f,80.00,solid0x00,2.888125,72.522499,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.083544,196.71,2.715625,4.704375,0x0d,0x0f,80.00,solid0xff,2.821875,66.716873,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.026977,198.93,2.660000,4.698750,0x0d,0x0f,100.00,ckbd-0xaa,2.866250,70.434372,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.026977,198.93,2.660000,4.698750,0x0d,0x0f,100.00,solid0x00,2.800625,72.635628,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.026977,198.93,2.660000,4.698750,0x0d,0x0f,100.00,solid0xff,2.797500,67.348129,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.080163,196.84,2.638125,4.705000,0x0d,0x10,20.00,ckbd-0xaa,3.176250,67.318123,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.080163,196.84,2.638125,4.705000,0x0d,0x10,20.00,solid0x00,3.059375,67.506248,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.080163,196.84,2.638125,4.705000,0x0d,0x10,20.00,solid0xff,2.988125,66.058746,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.092626,196.36,2.665000,4.707500,0x0d,0x10,25.00,ckbd-0xaa,3.031875,67.490623,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.092626,196.36,2.665000,4.707500,0x0d,0x10,25.00,solid0x00,2.917500,68.924377,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.092626,196.36,2.665000,4.707500,0x0d,0x10,25.00,solid0xff,2.890000,66.073746,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.053244,197.89,2.679375,4.747500,0x0d,0x10,40.00,ckbd-0xaa,2.975625,68.798134,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.053244,197.89,2.679375,4.747500,0x0d,0x10,40.00,solid0x00,2.882500,70.225624,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.053244,197.89,2.679375,4.747500,0x0d,0x10,40.00,solid0xff,2.879375,66.514999,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.053603,197.88,2.691875,4.743750,0x0d,0x10,60.00,ckbd-0xaa,2.969375,69.181252,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.053603,197.88,2.691875,4.743750,0x0d,0x10,60.00,solid0x00,2.896250,71.998123,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.053603,197.88,2.691875,4.743750,0x0d,0x10,60.00,solid0xff,2.823750,66.754997,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.016919,199.33,2.711250,4.696875,0x0d,0x10,80.00,ckbd-0xaa,2.925000,70.511246,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.016919,199.33,2.711250,4.696875,0x0d,0x10,80.00,solid0x00,2.839375,71.310623,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.016919,199.33,2.711250,4.696875,0x0d,0x10,80.00,solid0xff,2.802500,67.238747,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.045228,198.21,2.694375,4.723125,0x0d,0x10,100.00,ckbd-0xaa,2.860000,69.959373,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.045228,198.21,2.694375,4.723125,0x0d,0x10,100.00,solid0x00,2.820000,73.680000,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.045228,198.21,2.694375,4.723125,0x0d,0x10,100.00,solid0xff,2.818750,67.086250,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.942395,202.33,2.670000,4.696875,0x0d,0x11,20.00,ckbd-0xaa,3.115625,67.518745,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.942395,202.33,2.670000,4.696875,0x0d,0x11,20.00,solid0x00,3.031875,68.206253,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.942395,202.33,2.670000,4.696875,0x0d,0x11,20.00,solid0xff,2.939375,66.086250,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.969256,201.24,2.688750,4.701875,0x0d,0x11,25.00,ckbd-0xaa,3.027500,68.224998,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.969256,201.24,2.688750,4.701875,0x0d,0x11,25.00,solid0x00,2.950000,68.671875,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.969256,201.24,2.688750,4.701875,0x0d,0x11,25.00,solid0xff,2.845625,66.476250,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.999264,200.03,2.716250,4.754375,0x0d,0x11,40.00,ckbd-0xaa,3.043125,68.783745,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.999264,200.03,2.716250,4.754375,0x0d,0x11,40.00,solid0x00,2.926250,70.509369,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.999264,200.03,2.716250,4.754375,0x0d,0x11,40.00,solid0xff,2.901250,66.446243,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.972250,201.12,2.720000,4.705625,0x0d,0x11,60.00,ckbd-0xaa,2.925000,69.813126,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.972250,201.12,2.720000,4.705625,0x0d,0x11,60.00,solid0x00,2.864375,72.307503,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.972250,201.12,2.720000,4.705625,0x0d,0x11,60.00,solid0xff,2.798750,66.715004,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.965369,201.39,2.710625,4.720000,0x0d,0x11,80.00,ckbd-0xaa,2.940625,70.591873,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.965369,201.39,2.710625,4.720000,0x0d,0x11,80.00,solid0x00,2.914375,71.504990,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.965369,201.39,2.710625,4.720000,0x0d,0x11,80.00,solid0xff,2.878125,67.345627,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.969747,201.22,2.680625,4.740624,0x0d,0x11,100.00,ckbd-0xaa,2.868125,71.682503,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.969747,201.22,2.680625,4.740624,0x0d,0x11,100.00,solid0x00,2.841250,72.796249,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.969747,201.22,2.680625,4.740624,0x0d,0x11,100.00,solid0xff,2.809375,67.760002,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.040664,198.39,2.670000,4.703125,0x0d,0x12,20.00,ckbd-0xaa,3.116250,67.290627,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.040664,198.39,2.670000,4.703125,0x0d,0x12,20.00,solid0x00,3.009375,68.711868,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.040664,198.39,2.670000,4.703125,0x0d,0x12,20.00,solid0xff,2.921875,66.164383,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.034103,198.65,2.685625,4.720625,0x0d,0x12,25.00,ckbd-0xaa,3.008125,67.985626,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.034103,198.65,2.685625,4.720625,0x0d,0x12,25.00,solid0x00,2.938125,68.997498,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.034103,198.65,2.685625,4.720625,0x0d,0x12,25.00,solid0xff,2.907500,66.383743,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.031274,198.76,2.626875,4.741875,0x0d,0x12,40.00,ckbd-0xaa,3.074375,69.559998,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.031274,198.76,2.626875,4.741875,0x0d,0x12,40.00,solid0x00,3.005000,70.588745,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.031274,198.76,2.626875,4.741875,0x0d,0x12,40.00,solid0xff,2.917500,66.758743,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.974198,201.04,2.671875,4.736875,0x0d,0x12,60.00,ckbd-0xaa,2.993125,69.695000,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.974198,201.04,2.671875,4.736875,0x0d,0x12,60.00,solid0x00,2.945000,72.827499,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.974198,201.04,2.671875,4.736875,0x0d,0x12,60.00,solid0xff,2.865625,67.112503,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.931257,202.79,2.707500,4.738125,0x0d,0x12,80.00,ckbd-0xaa,2.923125,70.982498,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.931257,202.79,2.707500,4.738125,0x0d,0x12,80.00,solid0x00,2.855000,72.269997,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.931257,202.79,2.707500,4.738125,0x0d,0x12,80.00,solid0xff,2.836875,67.692497,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.996691,200.13,2.676875,4.688750,0x0d,0x12,100.00,ckbd-0xaa,2.906875,71.340622,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.996691,200.13,2.676875,4.688750,0x0d,0x12,100.00,solid0x00,2.823125,72.679367,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.996691,200.13,2.676875,4.688750,0x0d,0x12,100.00,solid0xff,2.828125,67.866867,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.984596,200.62,2.671875,4.725625,0x0d,0x13,20.00,ckbd-0xaa,3.120625,67.657501,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.984596,200.62,2.671875,4.725625,0x0d,0x13,20.00,solid0x00,2.981875,68.519997,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.984596,200.62,2.671875,4.725625,0x0d,0x13,20.00,solid0xff,2.924375,66.326248,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.062443,197.53,2.680000,4.735625,0x0d,0x13,25.00,ckbd-0xaa,3.061875,68.590004,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.062443,197.53,2.680000,4.735625,0x0d,0x13,25.00,solid0x00,2.965625,69.241875,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.062443,197.53,2.680000,4.735625,0x0d,0x13,25.00,solid0xff,2.920000,66.463745,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.015506,199.38,2.658750,4.719375,0x0d,0x13,40.00,ckbd-0xaa,3.059375,69.356873,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.015506,199.38,2.658750,4.719375,0x0d,0x13,40.00,solid0x00,2.962500,71.064995,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.015506,199.38,2.658750,4.719375,0x0d,0x13,40.00,solid0xff,2.891875,67.021866,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.034634,198.62,2.696250,4.703125,0x0d,0x13,60.00,ckbd-0xaa,2.940625,70.093124,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.034634,198.62,2.696250,4.703125,0x0d,0x13,60.00,solid0x00,2.888750,72.689995,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.034634,198.62,2.696250,4.703125,0x0d,0x13,60.00,solid0xff,2.860000,66.840622,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.006418,199.74,2.666250,4.699375,0x0d,0x13,80.00,ckbd-0xaa,2.908125,70.695000,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.006418,199.74,2.666250,4.699375,0x0d,0x13,80.00,solid0x00,2.868750,73.143120,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.006418,199.74,2.666250,4.699375,0x0d,0x13,80.00,solid0xff,2.844375,67.391251,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.012822,199.49,2.685625,4.715625,0x0d,0x13,100.00,ckbd-0xaa,2.893125,71.149994,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.012822,199.49,2.685625,4.715625,0x0d,0x13,100.00,solid0x00,2.830000,73.901245,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.012822,199.49,2.685625,4.715625,0x0d,0x13,100.00,solid0xff,2.781875,67.599373,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.063782,197.48,2.641875,4.703750,0x0d,0x14,20.00,ckbd-0xaa,3.118750,67.614998,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.063782,197.48,2.641875,4.703750,0x0d,0x14,20.00,solid0x00,2.985000,69.144997,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.063782,197.48,2.641875,4.703750,0x0d,0x14,20.00,solid0xff,2.946875,66.229370,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.995908,200.16,2.705625,4.758750,0x0d,0x14,25.00,ckbd-0xaa,3.071250,68.305008,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.995908,200.16,2.705625,4.758750,0x0d,0x14,25.00,solid0x00,2.990625,69.918129,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.995908,200.16,2.705625,4.758750,0x0d,0x14,25.00,solid0xff,2.923750,66.534378,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.990766,200.37,2.690000,4.692500,0x0d,0x14,40.00,ckbd-0xaa,3.026875,69.471878,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.990766,200.37,2.690000,4.692500,0x0d,0x14,40.00,solid0x00,2.983750,70.861870,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.990766,200.37,2.690000,4.692500,0x0d,0x14,40.00,solid0xff,2.906250,66.875618,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.994451,200.22,2.656875,4.681875,0x0d,0x14,60.00,ckbd-0xaa,2.965625,70.618744,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.994451,200.22,2.656875,4.681875,0x0d,0x14,60.00,solid0x00,2.940625,71.641251,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,4.994451,200.22,2.656875,4.681875,0x0d,0x14,60.00,solid0xff,2.907500,67.558121,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.073251,197.11,2.638750,4.695625,0x0d,0x14,80.00,ckbd-0xaa,2.931250,70.703117,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.073251,197.11,2.638750,4.695625,0x0d,0x14,80.00,solid0x00,2.911250,73.421249,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.073251,197.11,2.638750,4.695625,0x0d,0x14,80.00,solid0xff,2.841250,67.429375,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.008389,199.67,2.705000,4.713125,0x0d,0x14,100.00,ckbd-0xaa,2.913750,71.974998,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.008389,199.67,2.705000,4.713125,0x0d,0x14,100.00,solid0x00,2.869375,73.287491,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.008389,199.67,2.705000,4.713125,0x0d,0x14,100.00,solid0xff,2.802500,68.085625,P9KT98.AC_a_0,Q0128,25C,231205
0.80,1.98,0x9f,5.004678,199.81,2.685625,4.705000,0x0d,0x15,20.00,ckbd-0xaa,3.134375,68.014999,P9KT98.AC_a_0,Q0128,25C,231205
